delivery_id,driver_id,pickup_datetime,dropoff_datetime,distance_km,duration_min,order_value,fare,surge_multiplier,platform_fee_rate,tip,driver_payout,rating,cancelled,city
DEL000180,D0143,2024-07-06 20:31:38,2024-07-06 20:45:38,2.673,14,17.01,7.75,1.0,0.156,0.0,6.54,3.9,0,Los Angeles
DEL000181,D0134,2024-07-07 12:00:39,2024-07-07 12:11:39,1.67,11,11.85,7.37,1.0,0.25,0.0,5.53,5.0,0,Phoenix
DEL000182,D0154,2024-07-05 17:23:04,2024-07-05 17:40:04,3.777,17,17.77,17.78,1.85,0.248,1.01,14.38,4.4,0,Phoenix
DEL000183,D0013,2024-07-25 18:24:55,2024-07-25 18:37:55,3.842,13,21.18,9.69,1.0,0.203,0.0,7.72,4.3,0,New York
DEL000184,D0171,2024-07-13 19:22:50,2024-07-13 19:38:50,2.267,16,11.33,8.72,1.0,0.276,1.37,7.68,5.0,0,New York
DEL000185,D0059,2024-07-06 20:47:48,2024-07-06 20:57:48,1.084,10,20.36,6.55,1.0,0.199,1.9,7.15,3.9,0,Phoenix
DEL000186,D0014,2024-07-09 20:43:29,2024-07-09 21:02:29,3.614,19,23.21,21.21,2.03,0.271,2.14,17.6,4.6,0,Houston
DEL000187,D0154,2024-07-07 04:49:29,2024-07-07 05:05:29,1.808,16,21.33,8.52,1.0,0.23,3.21,9.77,5.0,0,Phoenix
DEL000188,D0017,2024-07-03 13:19:32,2024-07-03 13:26:32,1.137,7,12.78,6.25,1.0,0.253,0.0,4.67,4.5,0,New York
DEL000189,D0067,2024-07-02 20:12:18,2024-07-02 20:22:18,1.25,10,34.35,5.08,1.0,0.282,0.0,3.65,4.6,0,Phoenix
DEL000190,D0118,2024-07-17 12:51:23,2024-07-17 13:36:23,10.637,45,19.01,23.01,1.0,0.2,3.24,21.65,4.1,0,Los Angeles
DEL000191,D0062,2024-07-19 13:11:31,2024-07-19 13:21:31,0.751,10,19.0,5.13,1.0,0.187,1.18,5.35,4.3,0,New York
DEL000192,D0076,2024-07-13 20:46:27,2024-07-13 20:51:27,0.681,5,24.71,4.51,1.0,0.233,0.0,3.46,5.0,0,New York
DEL000193,D0044,2024-07-27 12:06:05,2024-07-27 12:41:05,6.729,35,38.65,16.76,1.0,0.252,7.6,20.14,5.0,0,Los Angeles
DEL000194,D0052,2024-07-21 09:28:22,2024-07-21 09:54:22,4.76,26,34.55,13.04,1.0,0.163,0.0,10.91,5.0,0,Chicago
DEL000195,D0088,2024-07-30 23:17:40,2024-07-30 23:31:40,2.759,14,34.43,15.42,1.99,0.231,0.0,11.86,4.6,0,Los Angeles
DEL000196,D0196,2024-07-31 14:32:51,2024-07-31 14:43:51,1.73,11,9.61,7.14,1.0,0.285,0.64,5.75,5.0,0,Phoenix
DEL000197,D0040,2024-07-30 19:28:02,2024-07-30 19:33:02,0.585,5,17.61,4.24,1.0,0.29,3.2,6.21,5.0,0,Chicago
DEL000198,D0100,2024-07-18 13:36:02,2024-07-18 13:53:02,4.249,17,29.87,10.86,1.0,0.157,0.0,9.15,5.0,0,Los Angeles
DEL000199,D0147,2024-07-19 14:04:36,2024-07-19 14:18:36,1.317,14,22.35,6.95,1.0,0.184,4.14,9.81,4.7,0,New York
DEL000200,D0008,2024-07-14 12:07:01,2024-07-14 12:10:01,0.424,3,18.27,3.45,1.0,0.184,0.99,3.81,4.1,0,Los Angeles
DEL000201,D0197,2024-07-28 07:49:16,2024-07-28 08:01:16,2.233,12,30.75,7.53,1.0,0.237,3.9,9.65,4.4,0,Phoenix
DEL000202,D0105,2024-07-24 11:08:54,2024-07-24 11:22:54,1.985,14,5.0,7.42,1.0,0.264,0.98,6.44,4.6,0,Houston
DEL000203,D0130,2024-07-05 20:54:20,2024-07-05 20:58:20,2.481,4,27.99,6.0,1.0,0.215,0.0,4.71,4.9,0,New York
DEL000204,D0170,2024-07-15 21:54:10,2024-07-15 22:15:10,6.513,21,26.26,13.54,1.0,0.181,0.0,11.09,5.0,0,Phoenix
DEL000205,D0040,2024-07-18 16:07:12,2024-07-18 16:24:12,4.077,17,27.42,10.61,1.0,0.233,4.75,12.89,5.0,0,Chicago
DEL000206,D0074,2024-07-18 18:23:29,2024-07-18 19:11:29,7.43,48,30.82,21.43,1.0,0.165,0.0,17.89,4.5,0,New York
DEL000207,D0181,2024-07-05 04:25:45,2024-07-05 04:31:45,1.614,6,7.29,5.31,1.0,0.289,1.45,5.23,5.0,0,Los Angeles
DEL000208,D0115,2024-07-28 05:20:41,2024-07-28 05:33:41,3.045,13,24.73,8.6,1.0,0.255,1.61,8.02,4.4,0,Phoenix
DEL000209,D0183,2024-07-07 21:49:35,2024-07-07 22:02:35,3.15,13,23.59,8.68,1.0,0.268,2.71,9.06,4.0,0,New York
DEL000210,D0025,2024-07-22 16:55:03,2024-07-22 17:36:03,7.414,41,59.59,19.99,1.0,0.204,10.47,26.38,4.7,0,Phoenix
DEL000211,D0027,2024-07-08 13:45:14,2024-07-08 13:54:14,1.218,9,24.72,5.79,1.0,0.29,0.0,4.11,5.0,0,New York
DEL000212,D0092,2024-07-04 12:40:35,2024-07-04 13:00:35,2.959,20,18.49,9.94,1.0,0.167,0.0,8.28,4.5,0,New York
DEL000213,D0123,2024-07-05 16:10:37,2024-07-05 16:45:37,6.601,35,25.25,27.0,1.58,0.216,2.63,23.8,4.3,0,Houston
DEL000214,D0037,2024-07-30 13:59:36,2024-07-30 14:18:36,4.5,19,21.35,11.09,1.0,0.227,0.0,8.57,4.4,0,Los Angeles
DEL000215,D0001,2024-07-28 12:13:49,2024-07-28 12:28:49,2.424,15,30.55,7.23,1.0,0.186,0.0,5.89,3.9,0,New York
DEL000216,D0105,2024-07-31 18:41:19,2024-07-31 18:55:19,1.886,14,17.0,8.41,1.0,0.289,0.0,5.98,4.4,0,Houston
DEL000217,D0146,2024-07-15 14:44:03,2024-07-15 14:52:03,1.489,8,25.95,5.53,1.0,0.173,2.56,7.13,5.0,0,Houston
DEL000218,D0184,2024-07-17 18:20:55,2024-07-17 18:25:55,0.397,5,14.96,3.69,1.0,0.272,0.0,2.69,5.0,0,Chicago
DEL000219,D0152,2024-07-20 07:23:32,2024-07-20 07:32:32,1.454,9,17.83,5.89,1.0,0.205,2.47,7.15,4.5,0,Los Angeles
DEL000220,D0038,2024-07-13 14:09:06,2024-07-13 14:14:06,0.292,5,5.0,3.06,1.0,0.19,0.0,2.48,4.6,0,Houston
DEL000221,D0017,2024-07-21 12:55:57,2024-07-21 13:11:57,3.59,16,23.86,8.62,1.0,0.286,1.52,7.67,3.8,0,New York
DEL000222,D0157,2024-07-16 10:10:31,2024-07-16 10:17:31,1.201,7,19.6,10.7,2.22,0.177,2.35,11.16,4.3,0,Chicago
DEL000223,D0124,2024-07-25 02:25:32,2024-07-25 02:46:32,4.094,21,25.06,11.97,1.0,0.166,2.29,12.27,5.0,0,Houston
DEL000224,D0058,2024-07-03 03:31:38,2024-07-03 03:38:38,1.825,7,28.59,6.25,1.0,0.244,0.0,4.72,4.8,0,Houston
DEL000225,D0039,2024-07-27 00:06:27,2024-07-27 00:24:27,2.239,18,34.93,9.19,1.0,0.202,5.59,12.92,4.4,0,Phoenix
DEL000226,D0144,2024-07-20 13:25:03,2024-07-20 14:00:03,9.065,35,24.85,19.23,1.0,0.195,3.48,18.96,4.3,0,Houston
DEL000227,D0131,2024-07-04 13:28:48,2024-07-04 13:40:48,1.812,12,29.07,6.56,1.0,0.214,0.0,5.16,5.0,0,Phoenix
DEL000228,D0020,2024-07-30 07:06:25,2024-07-30 07:16:25,3.455,10,27.67,8.16,1.0,0.183,0.0,6.67,5.0,0,Phoenix
DEL000229,D0117,2024-07-18 20:12:38,2024-07-18 20:18:38,0.44,6,5.0,4.51,1.0,0.156,0.59,4.4,4.9,0,New York
DEL000230,D0165,2024-07-07 19:51:30,2024-07-07 20:04:30,3.119,13,28.01,8.55,1.0,0.161,3.02,10.19,4.0,0,Chicago
DEL000231,D0090,2024-07-07 13:39:20,2024-07-07 13:50:20,2.278,11,26.5,8.16,1.0,0.2,0.0,6.53,5.0,0,Phoenix
DEL000232,D0129,2024-07-15 18:32:53,2024-07-15 18:47:53,3.693,15,29.56,8.2,1.0,0.28,5.68,11.58,4.8,0,Chicago
DEL000233,D0130,2024-07-24 20:23:21,2024-07-24 20:47:21,4.238,24,41.94,13.22,1.0,0.293,0.0,9.35,4.8,0,New York
DEL000234,D0095,2024-07-31 02:30:16,2024-07-31 02:49:16,4.522,19,14.5,13.41,1.22,0.276,0.0,9.71,4.5,0,Chicago
DEL000235,D0035,2024-07-29 12:03:37,2024-07-29 12:19:37,4.751,16,28.57,9.5,1.0,0.203,3.89,11.46,5.0,0,New York
DEL000236,D0185,2024-07-19 08:43:15,2024-07-19 08:50:15,0.854,7,16.37,4.87,1.0,0.245,0.0,3.68,4.4,0,Los Angeles
DEL000237,D0148,2024-07-01 14:26:09,2024-07-01 14:42:09,1.763,16,21.17,7.89,1.0,0.24,3.56,9.56,4.6,0,Phoenix
DEL000238,D0104,2024-07-30 21:55:54,2024-07-30 22:06:54,3.449,11,29.92,8.36,1.0,0.235,3.53,9.93,4.3,0,Houston
DEL000239,D0166,2024-07-11 18:42:30,2024-07-11 19:04:30,5.558,22,22.2,13.12,1.0,0.211,2.73,13.08,4.9,0,New York
DEL000240,D0175,2024-07-26 13:22:43,2024-07-26 13:45:43,3.042,23,7.98,11.27,1.0,0.221,0.0,8.78,4.6,0,New York
DEL000241,D0120,2024-07-13 18:12:15,2024-07-13 18:21:15,1.339,9,30.56,5.92,1.0,0.212,2.82,7.48,4.1,0,Los Angeles
DEL000242,D0058,2024-07-15 20:45:13,2024-07-15 20:59:13,2.083,14,22.98,8.4,1.0,0.185,2.93,9.78,3.7,0,Houston
DEL000243,D0145,2024-07-28 21:50:46,2024-07-28 21:55:46,0.437,5,17.66,4.15,1.0,0.248,1.69,4.81,5.0,0,New York
DEL000244,D0021,2024-07-19 21:25:52,2024-07-19 21:48:52,5.961,23,22.24,14.46,1.0,0.225,0.0,11.21,4.3,0,New York
DEL000245,D0014,2024-07-03 12:45:05,2024-07-03 13:10:05,4.386,25,17.09,12.23,1.0,0.256,3.23,12.33,4.9,0,Houston
DEL000246,D0106,2024-07-24 11:52:34,2024-07-24 12:18:34,4.366,26,12.94,13.11,1.0,0.216,0.0,10.28,4.7,0,New York
DEL000247,D0124,2024-07-06 18:37:15,2024-07-06 18:44:15,1.254,7,19.19,5.23,1.0,0.156,0.0,4.41,3.7,0,Houston
DEL000248,D0023,2024-07-31 12:06:26,2024-07-31 12:20:26,2.71,14,24.5,7.73,1.0,0.27,4.7,10.34,4.3,0,Houston
DEL000249,D0110,2024-07-07 00:35:59,2024-07-07 00:38:59,0.349,3,13.42,3.96,1.0,0.183,0.0,3.24,4.3,0,Phoenix
DEL000250,D0024,2024-07-24 15:12:48,2024-07-24 15:29:48,4.994,17,43.55,19.11,1.66,0.217,5.25,20.21,4.8,0,Phoenix
DEL000251,D0048,2024-07-05 19:14:34,2024-07-05 19:32:34,1.957,18,36.33,8.98,1.0,0.163,0.0,7.52,4.7,0,Los Angeles
DEL000252,D0049,2024-07-09 14:53:11,2024-07-09 15:15:11,4.322,22,29.62,24.5,2.11,0.273,1.93,19.74,3.7,0,Phoenix
DEL000253,D0129,2024-07-25 10:47:55,2024-07-25 10:58:55,0.754,11,11.31,0.0,2.04,0.292,0.0,2.78,,1,Chicago
DEL000254,D0067,2024-07-28 18:59:21,2024-07-28 19:02:21,0.901,3,11.93,3.28,1.0,0.243,0.0,2.48,4.9,0,Phoenix
DEL000255,D0186,2024-07-24 21:08:54,2024-07-24 21:23:54,2.255,15,16.03,9.01,1.0,0.168,1.86,9.36,4.8,0,Los Angeles
DEL000256,D0086,2024-07-17 09:29:41,2024-07-17 09:41:41,3.627,12,21.44,8.36,1.0,0.188,4.26,11.05,5.0,0,Phoenix
DEL000257,D0171,2024-07-15 18:48:12,2024-07-15 18:55:12,0.664,7,5.0,5.04,1.0,0.151,0.0,4.28,4.8,0,New York
DEL000258,D0148,2024-07-21 16:05:25,2024-07-21 16:18:25,1.156,13,19.2,6.64,1.0,0.299,2.8,7.45,4.2,0,Phoenix
DEL000259,D0150,2024-07-16 21:00:16,2024-07-16 21:12:16,1.261,12,25.99,6.7,1.0,0.274,2.9,7.76,5.0,0,New York
DEL000260,D0096,2024-07-17 12:46:36,2024-07-17 12:53:36,0.891,7,20.49,5.33,1.0,0.154,0.0,4.51,4.9,0,Phoenix
DEL000261,D0181,2024-07-04 19:29:19,2024-07-04 19:41:19,2.824,12,23.36,8.32,1.0,0.286,0.0,5.94,4.9,0,Los Angeles
DEL000262,D0017,2024-07-16 19:40:58,2024-07-16 19:46:58,1.371,6,5.65,8.52,1.54,0.226,1.04,7.63,5.0,0,New York
DEL000263,D0126,2024-07-07 15:29:47,2024-07-07 15:55:47,3.649,26,19.73,28.03,2.41,0.189,3.56,26.29,4.9,0,Los Angeles
DEL000264,D0166,2024-07-23 20:51:42,2024-07-23 21:06:42,2.842,15,20.25,8.6,1.0,0.278,0.0,6.21,4.2,0,New York
DEL000265,D0034,2024-07-29 21:05:33,2024-07-29 21:19:33,4.98,14,12.06,10.55,1.0,0.282,0.0,7.57,5.0,0,Los Angeles
DEL000266,D0089,2024-07-28 06:53:35,2024-07-28 07:07:35,2.363,14,19.44,12.99,1.55,0.243,3.24,13.07,4.4,0,Chicago
DEL000267,D0172,2024-07-08 13:33:28,2024-07-08 13:51:28,3.75,18,18.94,10.82,1.0,0.275,1.67,9.51,4.3,0,Los Angeles
DEL000268,D0030,2024-07-05 21:28:51,2024-07-05 21:46:51,2.214,18,24.14,9.23,1.0,0.292,2.73,9.26,4.4,0,New York
DEL000269,D0047,2024-07-28 04:29:43,2024-07-28 04:55:43,3.984,26,21.27,12.15,1.0,0.273,0.0,8.83,4.6,0,Los Angeles
DEL000270,D0139,2024-07-01 19:37:04,2024-07-01 19:53:04,3.82,16,28.1,9.65,1.0,0.215,3.4,10.98,5.0,0,Houston
DEL000271,D0028,2024-07-03 21:04:59,2024-07-03 21:13:59,1.053,9,16.76,6.58,1.0,0.228,1.01,6.09,4.6,0,Los Angeles
DEL000272,D0040,2024-07-07 20:46:41,2024-07-07 21:04:41,3.267,18,5.0,16.1,1.62,0.28,0.61,12.2,5.0,0,Chicago
DEL000273,D0057,2024-07-22 21:58:24,2024-07-22 22:15:24,5.095,17,21.88,10.94,1.0,0.173,0.0,9.05,5.0,0,Phoenix
DEL000274,D0106,2024-07-27 07:55:22,2024-07-27 08:07:22,2.301,12,17.29,7.5,1.0,0.244,0.0,5.67,4.7,0,New York
DEL000275,D0018,2024-07-07 19:14:53,2024-07-07 19:20:53,0.666,6,5.0,4.48,1.0,0.204,0.85,4.42,4.2,0,Houston
DEL000276,D0147,2024-07-27 14:24:52,2024-07-27 14:31:52,1.112,7,15.71,5.11,1.0,0.23,2.31,6.24,4.8,0,New York
DEL000277,D0122,2024-07-10 21:46:48,2024-07-10 22:05:48,3.658,19,33.69,9.5,1.0,0.176,0.0,7.83,4.4,0,Houston
DEL000278,D0182,2024-07-01 12:04:06,2024-07-01 12:18:06,3.194,14,24.68,9.39,1.0,0.232,3.43,10.64,5.0,0,Los Angeles
DEL000279,D0100,2024-07-03 12:02:25,2024-07-03 12:07:25,1.264,5,27.55,3.98,1.0,0.172,1.66,4.96,4.3,0,Los Angeles
DEL000280,D0023,2024-07-03 08:18:14,2024-07-03 08:29:14,3.054,11,27.91,7.34,1.0,0.159,0.0,6.17,5.0,0,Houston
DEL000281,D0026,2024-07-30 20:52:20,2024-07-30 21:08:20,4.061,16,17.89,10.48,1.0,0.294,0.0,7.4,5.0,0,Phoenix
DEL000282,D0053,2024-07-26 11:19:17,2024-07-26 11:22:17,1.165,3,5.0,4.31,1.0,0.261,0.0,3.19,4.5,0,Los Angeles
DEL000283,D0120,2024-07-09 18:27:35,2024-07-09 18:36:35,0.777,9,18.1,6.06,1.0,0.284,0.0,4.34,4.4,0,Los Angeles
DEL000284,D0198,2024-07-19 20:20:44,2024-07-19 20:36:44,3.693,16,11.83,10.28,1.0,0.224,2.22,10.2,4.5,0,New York
DEL000285,D0122,2024-07-27 14:54:14,2024-07-27 15:23:14,4.373,29,33.35,14.07,1.0,0.182,0.0,11.51,4.7,0,Houston
DEL000286,D0136,2024-07-03 18:26:35,2024-07-03 18:47:35,4.536,21,27.09,12.1,1.0,0.231,2.31,11.61,4.7,0,New York
DEL000287,D0057,2024-07-17 19:59:28,2024-07-17 20:07:28,0.944,8,19.26,5.52,1.0,0.177,2.54,7.08,4.9,0,Phoenix
DEL000288,D0131,2024-07-10 03:24:43,2024-07-10 03:34:43,2.118,10,17.12,6.64,1.0,0.278,2.12,6.91,5.0,0,Phoenix
DEL000289,D0021,2024-07-29 19:35:13,2024-07-29 19:47:13,1.885,12,7.88,7.2,1.0,0.17,0.0,5.98,4.4,0,New York
DEL000290,D0177,2024-07-01 11:12:47,2024-07-01 11:24:47,1.212,12,9.5,6.05,1.0,0.162,0.0,5.07,4.4,0,Chicago
DEL000291,D0057,2024-07-12 19:45:13,2024-07-12 20:10:13,4.742,25,16.46,12.61,1.0,0.179,2.27,12.62,4.8,0,Phoenix
DEL000292,D0124,2024-07-14 13:34:41,2024-07-14 13:52:41,3.048,18,29.19,9.73,1.0,0.164,2.53,10.66,4.5,0,Houston
DEL000293,D0011,2024-07-25 14:51:46,2024-07-25 15:34:46,8.944,43,42.2,21.01,1.0,0.285,0.0,15.02,4.6,0,Los Angeles
DEL000294,D0139,2024-07-18 13:02:36,2024-07-18 13:19:36,2.484,17,23.99,0.0,1.0,0.175,0.0,1.2,,1,Houston
DEL000295,D0176,2024-07-27 21:37:46,2024-07-27 21:57:46,3.078,20,42.29,10.06,1.0,0.22,6.47,14.32,4.6,0,Chicago
DEL000296,D0060,2024-07-19 18:15:31,2024-07-19 18:32:31,4.253,17,38.34,10.59,1.0,0.249,0.0,7.95,4.7,0,Phoenix
DEL000297,D0157,2024-07-24 22:41:47,2024-07-24 22:58:47,2.254,17,14.91,7.62,1.0,0.29,2.32,7.73,5.0,0,Chicago
DEL000298,D0045,2024-07-09 08:34:31,2024-07-09 09:07:31,5.014,33,20.77,15.53,1.0,0.248,0.0,11.68,4.6,0,Los Angeles
DEL000299,D0199,2024-07-03 17:53:54,2024-07-03 18:22:54,4.593,29,35.93,13.76,1.0,0.205,0.0,10.94,4.9,0,Chicago
DEL000300,D0103,2024-07-01 14:53:40,2024-07-01 15:03:40,1.255,10,19.55,0.0,1.0,0.255,0.0,3.93,,1,Houston
DEL000301,D0078,2024-07-25 14:03:39,2024-07-25 14:27:39,5.154,24,23.02,12.22,1.0,0.255,0.0,9.1,4.6,0,New York
DEL000302,D0073,2024-07-24 01:34:35,2024-07-24 01:37:35,1.618,3,26.14,4.94,1.0,0.197,3.1,7.07,4.9,0,Houston
DEL000303,D0107,2024-07-27 22:01:32,2024-07-27 22:07:32,0.61,6,15.09,4.77,1.0,0.24,0.0,3.63,4.9,0,Houston
DEL000304,D0141,2024-07-09 06:06:33,2024-07-09 06:11:33,0.2,5,21.97,3.51,1.0,0.24,1.48,4.15,5.0,0,Chicago
DEL000305,D0166,2024-07-18 12:25:05,2024-07-18 12:38:05,2.742,13,22.88,7.8,1.0,0.196,4.39,10.66,4.1,0,New York
DEL000306,D0058,2024-07-11 12:52:54,2024-07-11 13:13:54,4.071,21,25.39,11.59,1.0,0.184,0.0,9.46,4.5,0,Houston
DEL000307,D0033,2024-07-02 05:24:24,2024-07-02 05:32:24,1.204,8,18.82,0.0,1.0,0.157,0.0,2.61,,1,Chicago
DEL000308,D0040,2024-07-09 05:54:27,2024-07-09 06:03:27,1.387,9,22.41,6.23,1.0,0.215,3.68,8.57,4.6,0,Chicago
DEL000309,D0043,2024-07-05 21:58:02,2024-07-05 22:07:02,3.126,9,38.94,8.41,1.0,0.236,0.0,6.43,4.7,0,Chicago
DEL000310,D0158,2024-07-28 15:02:59,2024-07-28 15:10:59,0.821,8,20.37,5.49,1.0,0.204,0.0,4.37,5.0,0,New York
DEL000311,D0187,2024-07-28 19:11:59,2024-07-28 19:30:59,3.606,19,22.01,11.9,1.0,0.243,1.88,10.89,4.3,0,Houston
DEL000312,D0198,2024-07-07 20:45:52,2024-07-07 21:11:52,6.236,26,44.19,14.52,1.0,0.29,5.52,15.83,4.4,0,New York
DEL000313,D0112,2024-07-12 18:54:24,2024-07-12 19:02:24,0.551,8,24.35,3.99,1.0,0.204,2.48,5.66,4.8,0,Los Angeles
DEL000314,D0113,2024-07-07 20:44:46,2024-07-07 21:05:46,5.333,21,34.56,11.93,1.0,0.247,0.0,8.98,4.1,0,Houston
DEL000315,D0029,2024-07-05 14:53:04,2024-07-05 15:07:04,2.734,14,28.95,8.71,1.0,0.182,0.0,7.12,5.0,0,New York
DEL000316,D0023,2024-07-20 22:20:01,2024-07-20 22:27:01,0.721,7,15.78,3.86,1.0,0.253,0.0,2.88,5.0,0,Houston
DEL000317,D0186,2024-07-12 13:24:27,2024-07-12 13:33:27,1.296,9,26.95,6.42,1.0,0.222,0.0,4.99,4.7,0,Los Angeles
DEL000318,D0052,2024-07-31 12:15:45,2024-07-31 12:46:45,5.479,31,29.47,15.03,1.0,0.162,2.95,15.55,4.8,0,Chicago
DEL000319,D0103,2024-07-31 08:24:20,2024-07-31 08:40:20,3.754,16,5.0,10.25,1.0,0.21,0.49,8.59,4.8,0,Houston
DEL000320,D0188,2024-07-22 13:17:06,2024-07-22 13:26:06,1.928,9,16.48,7.13,1.0,0.176,2.16,8.04,4.1,0,Houston
DEL000321,D0128,2024-07-27 16:06:01,2024-07-27 16:26:01,3.808,20,28.31,10.41,1.0,0.166,0.0,8.68,5.0,0,New York
DEL000322,D0092,2024-07-16 21:00:18,2024-07-16 21:16:18,2.793,16,12.04,8.95,1.0,0.18,0.0,7.34,4.5,0,New York
DEL000323,D0133,2024-07-28 21:15:36,2024-07-28 21:26:36,0.636,11,19.49,5.75,1.0,0.171,0.0,4.77,5.0,0,Los Angeles
DEL000324,D0052,2024-07-14 12:31:09,2024-07-14 12:56:09,5.571,25,31.94,14.14,1.0,0.187,4.41,15.91,5.0,0,Chicago
DEL000325,D0127,2024-07-24 20:23:16,2024-07-24 20:57:16,6.42,34,18.62,39.53,2.46,0.261,0.0,29.21,4.3,0,Chicago
DEL000326,D0165,2024-07-30 10:06:08,2024-07-30 10:30:08,4.957,24,13.84,12.72,1.0,0.192,0.0,10.28,5.0,0,Chicago
DEL000327,D0055,2024-07-31 13:55:21,2024-07-31 14:10:21,2.866,15,21.68,8.62,1.0,0.198,2.88,9.79,4.0,0,New York
DEL000328,D0050,2024-07-29 07:20:38,2024-07-29 07:30:38,1.544,10,15.63,10.02,1.35,0.187,1.3,9.45,4.7,0,Phoenix
DEL000329,D0004,2024-07-20 22:18:47,2024-07-20 22:28:47,0.776,10,16.51,5.79,1.0,0.272,1.96,6.18,4.8,0,New York
DEL000330,D0016,2024-07-12 13:17:52,2024-07-12 13:32:52,2.913,15,23.54,9.21,1.0,0.263,4.21,11.0,5.0,0,Los Angeles
DEL000331,D0008,2024-07-10 18:34:11,2024-07-10 18:39:11,0.353,5,28.57,4.24,1.0,0.28,0.0,3.05,4.8,0,Los Angeles
DEL000332,D0123,2024-07-23 21:13:28,2024-07-23 21:24:28,2.081,11,12.09,7.0,1.0,0.276,0.0,5.07,3.9,0,Houston
DEL000333,D0014,2024-07-20 19:08:40,2024-07-20 19:14:40,0.368,6,19.43,4.58,1.0,0.278,3.75,7.06,4.6,0,Houston
DEL000334,D0180,2024-07-21 20:04:28,2024-07-21 20:14:28,1.265,10,17.06,10.36,1.64,0.193,1.76,10.12,4.3,0,Phoenix
DEL000335,D0196,2024-07-25 21:55:44,2024-07-25 22:30:44,7.03,35,36.51,18.1,1.0,0.234,6.63,20.49,4.7,0,Phoenix
DEL000336,D0003,2024-07-27 18:58:05,2024-07-27 19:10:05,2.903,12,29.73,8.45,1.0,0.27,3.46,9.63,3.9,0,Los Angeles
DEL000337,D0047,2024-07-09 19:02:36,2024-07-09 19:23:36,3.77,21,20.98,25.15,2.23,0.183,0.0,20.55,5.0,0,Los Angeles
DEL000338,D0175,2024-07-17 22:27:06,2024-07-17 22:38:06,1.023,11,26.49,6.57,1.0,0.235,3.97,9.0,5.0,0,New York
DEL000339,D0071,2024-07-26 18:44:36,2024-07-26 18:58:36,2.622,14,29.42,8.15,1.0,0.252,2.22,8.32,5.0,0,Los Angeles
DEL000340,D0170,2024-07-29 19:09:22,2024-07-29 19:29:22,6.475,20,15.91,18.75,1.31,0.264,2.99,16.79,4.9,0,Phoenix
DEL000341,D0144,2024-07-05 07:46:09,2024-07-05 07:50:09,1.798,4,19.07,6.89,1.0,0.263,0.96,6.04,4.9,0,Houston
DEL000342,D0162,2024-07-26 15:30:06,2024-07-26 15:55:06,3.08,25,30.46,11.12,1.0,0.271,0.0,8.11,3.8,0,Chicago
DEL000343,D0070,2024-07-15 03:45:07,2024-07-15 04:01:07,3.257,16,17.57,9.23,1.0,0.276,2.72,9.4,4.0,0,Los Angeles
DEL000344,D0046,2024-07-08 21:47:15,2024-07-08 21:59:15,0.82,12,20.68,7.01,1.0,0.212,0.0,5.52,4.7,0,Houston
DEL000345,D0039,2024-07-21 22:14:51,2024-07-21 22:20:51,2.2,6,21.92,6.36,1.0,0.209,3.3,8.33,4.0,0,Phoenix
DEL000346,D0104,2024-07-21 14:47:39,2024-07-21 15:09:39,3.591,22,27.14,11.1,1.0,0.213,2.46,11.2,4.6,0,Houston
DEL000347,D0065,2024-07-01 19:13:17,2024-07-01 19:18:17,0.493,5,29.2,5.01,1.0,0.243,0.0,3.79,5.0,0,Los Angeles
DEL000348,D0160,2024-07-05 20:34:11,2024-07-05 20:44:11,0.982,10,21.6,5.65,1.0,0.196,2.8,7.34,4.5,0,Phoenix
DEL000349,D0197,2024-07-24 17:40:20,2024-07-24 17:58:20,3.445,18,28.12,10.4,1.0,0.185,0.0,8.48,4.5,0,Phoenix
DEL000350,D0178,2024-07-17 13:29:39,2024-07-17 13:39:39,1.983,10,18.71,7.44,1.0,0.227,0.0,5.75,4.1,0,Los Angeles
DEL000351,D0148,2024-07-30 18:43:08,2024-07-30 18:52:08,0.753,9,29.63,4.9,1.0,0.208,3.57,7.45,4.8,0,Phoenix
DEL000352,D0196,2024-07-19 19:32:24,2024-07-19 19:44:24,1.138,12,23.08,6.97,1.0,0.238,2.08,7.39,4.4,0,Phoenix
DEL000353,D0036,2024-07-10 15:34:44,2024-07-10 15:52:44,1.994,18,21.12,19.07,2.21,0.26,0.0,14.11,4.8,0,Phoenix
DEL000354,D0041,2024-07-09 15:08:11,2024-07-09 15:17:11,0.203,9,30.18,5.84,1.0,0.208,2.06,6.69,4.9,0,Los Angeles
DEL000355,D0129,2024-07-18 21:31:08,2024-07-18 21:36:08,1.183,5,26.73,4.52,1.0,0.252,2.39,5.77,4.6,0,Chicago
DEL000356,D0164,2024-07-25 14:31:26,2024-07-25 14:56:26,7.94,25,19.93,15.72,1.0,0.258,3.63,15.29,4.9,0,New York
DEL000357,D0107,2024-07-28 02:48:14,2024-07-28 02:57:14,0.491,9,19.0,4.87,1.0,0.296,1.32,4.75,4.6,0,Houston
DEL000358,D0162,2024-07-09 20:36:47,2024-07-09 20:54:47,3.788,18,29.56,10.73,1.0,0.268,3.49,11.34,4.8,0,Chicago
DEL000359,D0067,2024-07-28 06:49:34,2024-07-28 07:12:34,7.276,23,18.34,14.89,1.0,0.166,3.13,15.55,4.0,0,Phoenix
DEL000360,D0198,2024-07-03 20:28:34,2024-07-03 20:53:34,4.069,25,28.68,12.36,1.0,0.297,4.95,13.64,4.4,0,New York
